payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,payment_type_failure_rate,channel_failure_rate,country_failure_rate,currency_failure_rate,payment_type_channel_failure_rate,risk_payment_interaction,amount_risk_interaction,prior_failure_risk_interaction,high_value_high_risk,swift_file_payment,international_high_risk,large_prior_failure_payment,log_risk_adjusted_amount
P-5BDB7B8F,2024-01-13 02:42:00,33862.67,AUD,US,WIRE,MOBILE,0.179,2,NEXT_DAY,False,2024,1,13,5,2,True,10.430098037291478,False,MEDIUM,LOW,True,LOW,1,False,6061.41793,0.0417201540436457,0.040123456790123455,0.05293276108726753,0.06775407779171895,0.018691588785046728,0.358,1.8669875486751744,0.358,False,False,False,False,8.709863997834521
P-0D620AF2,2024-01-11 18:40:00,162555.03,EUR,IN,ACH,BATCH,0.479,0,NEXT_DAY,False,2024,1,11,3,18,False,11.99877802132207,False,HIGH,MEDIUM,False,NONE,1,False,77863.85936999999,0.048340128130460104,0.04217298070050036,0.0546218487394958,0.05385556915544676,0.047524752475247525,0.0,5.747414672213271,0.0,False,False,False,False,11.262730030853191
P-2E908902,2024-05-28 02:01:00,22696.0,EUR,CA,ACH,BATCH,0.08,2,SAME_DAY,False,2024,5,28,1,2,False,10.02998803614547,False,MEDIUM,LOW,True,LOW,0,False,1815.68,0.048340128130460104,0.04217298070050036,0.03851851851851852,0.05385556915544676,0.047524752475247525,0.16,0.8023990428916377,0.16,False,False,False,False,7.504765938411788
P-85D4869C,2024-04-03 13:19:00,225727.34,CAD,GB,WIRE,API,0.38,0,T_PLUS_2,False,2024,4,3,2,13,False,12.327087519832183,False,HIGH,MEDIUM,False,NONE,2,False,85776.3892,0.0417201540436457,0.060700389105058365,0.06582633053221289,0.05090497737556561,0.054404145077720206,0.0,4.68429325753623,0.0,False,False,False,False,11.35951072160862
P-67DC44D6,2024-02-10 07:07:00,163956.67,EUR,CA,SWIFT,BATCH,0.079,1,SAME_DAY,False,2024,2,10,5,7,True,12.007363563734184,False,HIGH,LOW,True,LOW,0,False,12952.57693,0.09019607843137255,0.04217298070050036,0.03851851851851852,0.05385556915544676,0.05507246376811594,0.079,0.9485817215350005,0.079,False,False,False,False,9.469127239799311
P-9EC31519,2024-01-11 08:48:00,171531.98,EUR,US,WIRE,API,0.123,0,NEXT_DAY,False,2024,1,11,3,8,False,12.052530830307235,False,HIGH,LOW,False,NONE,1,False,21098.43354,0.0417201540436457,0.060700389105058365,0.05293276108726753,0.05385556915544676,0.054404145077720206,0.0,1.48246129212779,0.0,False,False,False,False,9.957001472658288
P-B13216BB,2024-01-21 18:27:00,277582.35,AUD,GB,ACH,API,0.772,2,T_PLUS_2,False,2024,1,21,6,18,True,12.533876527429843,False,HIGH,HIGH,True,LOW,2,False,214293.5742,0.048340128130460104,0.060700389105058365,0.06582633053221289,0.06775407779171895,0.047619047619047616,1.544,9.67615267917584,1.544,False,False,True,False,12.275106862429059
P-575E45C6,2024-05-11 12:57:00,91977.21,CAD,CA,WIRE,ONLINE,0.207,2,SAME_DAY,False,2024,5,11,5,12,True,11.429306980152214,False,MEDIUM,LOW,True,LOW,0,False,19039.28247,0.0417201540436457,0.054385964912280704,0.03851851851851852,0.05090497737556561,0.05526315789473684,0.414,2.3658665448915084,0.414,False,False,False,False,9.854312143844554
P-40CF28AB,2024-05-22 05:20:00,11153.37,EUR,GB,SWIFT,BATCH,0.149,0,SAME_DAY,False,2024,5,22,2,5,False,9.319586628355571,False,MEDIUM,LOW,False,NONE,0,False,1661.85213,0.09019607843137255,0.04217298070050036,0.06582633053221289,0.05385556915544676,0.05507246376811594,0.0,1.3886184076249801,0.0,False,False,False,False,7.41628955762076
P-71066503,2024-01-02 00:47:00,37750.67,JPY,DE,WIRE,API,0.308,0,NEXT_DAY,False,2024,1,2,1,0,False,10.538784992109278,False,MEDIUM,MEDIUM,False,NONE,1,False,11627.20636,0.0417201540436457,0.060700389105058365,0.052486187845303865,0.05802047781569966,0.054404145077720206,0.0,3.2459457775696574,0.0,False,False,False,False,9.36118900833932
P-D6B61FDE,2024-03-14 16:30:00,63546.68,GBP,JP,ACH,BATCH,0.781,0,NEXT_DAY,False,2024,3,14,3,16,False,11.059545769263568,False,MEDIUM,HIGH,False,NONE,1,False,49629.95708,0.048340128130460104,0.04217298070050036,0.06836461126005362,0.0530209617755857,0.047524752475247525,0.0,8.637505245794847,0.0,False,False,True,False,10.812370052699395
P-3BE23802,2024-01-23 13:53:00,271923.33,JPY,JP,WIRE,MOBILE,0.104,2,SAME_DAY,False,2024,1,23,1,13,False,12.513279108044332,False,HIGH,LOW,True,LOW,0,False,28280.02632,0.0417201540436457,0.040123456790123455,0.06836461126005362,0.05802047781569966,0.018691588785046728,0.208,1.3013810272366104,0.208,False,False,False,False,10.249946410723988
P-857E1869,2024-03-17 10:13:00,193258.47,JPY,CA,SWIFT,API,0.281,2,SAME_DAY,False,2024,3,17,6,10,True,12.17178896913,False,HIGH,LOW,True,LOW,0,False,54305.63007000001,0.09019607843137255,0.060700389105058365,0.03851851851851852,0.05802047781569966,0.08498583569405099,0.562,3.4202727003255307,0.562,False,False,False,False,10.902401599204987
P-D87CA246,2024-03-11 13:28:00,230629.57,CAD,GB,ACH,API,0.631,1,T_PLUS_2,False,2024,3,11,0,13,False,12.348572445246797,False,HIGH,HIGH,True,LOW,2,False,145527.25867,0.048340128130460104,0.060700389105058365,0.06582633053221289,0.05090497737556561,0.047619047619047616,0.631,7.791949212950729,0.631,False,False,False,False,11.888125564399106
P-AFD097EE,2024-06-10 21:23:00,150087.93,GBP,DE,ACH,BATCH,0.429,1,NEXT_DAY,False,2024,6,10,0,21,False,11.918983264069048,False,HIGH,MEDIUM,True,LOW,1,False,64387.72197,0.048340128130460104,0.04217298070050036,0.052486187845303865,0.0530209617755857,0.047524752475247525,0.429,5.113243820285621,0.429,False,False,False,False,11.072693772066884
P-5A5378DF,2024-04-16 21:04:00,66159.41,CAD,DE,RTP,BATCH,0.236,1,NEXT_DAY,False,2024,4,16,1,21,False,11.099837526776316,False,MEDIUM,LOW,True,LOW,1,False,15613.62076,0.04,0.04217298070050036,0.052486187845303865,0.05090497737556561,0.06306306306306306,0.236,2.6195616563192106,0.236,False,False,False,False,9.655962982518629
P-1A1B7917,2024-01-01 07:08:00,41599.91,GBP,CA,ACH,BATCH,0.282,1,SAME_DAY,False,2024,1,1,0,7,False,10.6358773210101,False,MEDIUM,LOW,True,LOW,0,False,11731.17462,0.048340128130460104,0.04217298070050036,0.03851851851851852,0.0530209617755857,0.047524752475247525,0.282,2.999317404524848,0.282,False,False,False,False,9.370090314064312
P-2BAC5E46,2024-06-10 06:27:00,80411.18,CAD,US,ACH,API,0.43,2,NEXT_DAY,False,2024,6,10,0,6,False,11.294920936230536,False,MEDIUM,MEDIUM,True,LOW,1,False,34576.8074,0.048340128130460104,0.060700389105058365,0.05293276108726753,0.05090497737556561,0.047619047619047616,0.86,4.85681600257913,0.86,False,False,False,False,10.450967350633592
P-B2433508,2024-02-04 23:35:00,28142.78,JPY,AU,WIRE,BATCH,0.821,0,SAME_DAY,False,2024,2,4,6,23,True,10.245081650005345,False,MEDIUM,HIGH,False,NONE,0,False,23105.22238,0.0417201540436457,0.04217298070050036,0.059065934065934064,0.05802047781569966,0.02054794520547945,0.0,8.411212034654387,0.0,False,False,True,False,10.047857227336648
P-6AA14F07,2024-03-09 07:41:00,163044.85,EUR,JP,ACH,FILE,0.196,0,SAME_DAY,False,2024,3,9,5,7,True,12.001786728578308,False,HIGH,LOW,False,NONE,0,False,31956.790600000004,0.048340128130460104,0.08098591549295775,0.06836461126005362,0.05385556915544676,0.08391608391608392,0.0,2.3523501988013487,0.0,False,False,False,False,10.372171267327907
P-D7559566,2024-01-31 15:08:00,35865.94,CAD,US,ACH,BATCH,0.306,2,SAME_DAY,False,2024,1,31,2,15,False,10.487571258830515,False,MEDIUM,MEDIUM,True,LOW,0,False,10974.97764,0.048340128130460104,0.04217298070050036,0.05293276108726753,0.05090497737556561,0.047524752475247525,0.612,3.209196805202138,0.612,False,False,False,False,9.30346431279158
P-612AE308,2024-02-28 13:38:00,288478.46,AUD,DE,ACH,ONLINE,0.635,1,NEXT_DAY,False,2024,2,28,2,13,False,12.572379166555192,False,HIGH,HIGH,True,LOW,1,False,183183.8221,0.048340128130460104,0.054385964912280704,0.052486187845303865,0.06775407779171895,0.028350515463917526,0.635,7.983460770762547,0.635,False,False,False,False,12.118250878990889
P-216E001F,2024-05-19 08:14:00,59933.36,EUR,IN,ACH,API,0.362,1,T_PLUS_2,False,2024,5,19,6,8,True,11.001005242349434,False,MEDIUM,MEDIUM,True,LOW,2,False,21695.87632,0.048340128130460104,0.060700389105058365,0.0546218487394958,0.05385556915544676,0.047619047619047616,0.362,3.982363897730495,0.362,False,False,False,False,9.98492358077989
P-1569BD27,2024-05-06 17:05:00,890237.29,GBP,AU,ACH,ONLINE,0.376,1,NEXT_DAY,False,2024,5,6,0,17,False,13.699244447444975,True,VERY_HIGH,MEDIUM,True,LOW,1,True,334729.22104000003,0.048340128130460104,0.054385964912280704,0.059065934065934064,0.0530209617755857,0.028350515463917526,0.376,5.150915912239311,0.376,False,False,False,True,12.721080176042289
P-3EBAE197,2024-05-21 06:14:00,229630.63,USD,IN,WIRE,FILE,0.099,3,SAME_DAY,False,2024,5,21,1,6,False,12.344231695263373,False,HIGH,LOW,True,HIGH,0,False,22733.43237,0.0417201540436457,0.08098591549295775,0.0546218487394958,0.054187192118226604,0.048582995951417005,0.29700000000000004,1.222078937831074,0.29700000000000004,False,False,False,False,10.031635898716283
P-6AF0E3C3,2024-02-05 11:55:00,34559.72,GBP,JP,ACH,API,0.237,0,NEXT_DAY,False,2024,2,5,0,11,False,10.450473056034314,False,MEDIUM,LOW,False,NONE,1,False,8190.653639999999,0.048340128130460104,0.060700389105058365,0.06836461126005362,0.0530209617755857,0.047619047619047616,0.0,2.4767621142801324,0.0,False,False,False,False,9.010871066112015
P-14ADD57A,2024-06-21 22:33:00,68269.37,JPY,JP,WIRE,API,0.239,3,SAME_DAY,True,2024,6,21,4,22,False,11.131231130054882,False,MEDIUM,LOW,True,HIGH,0,False,16316.37943,0.0417201540436457,0.060700389105058365,0.06836461126005362,0.05802047781569966,0.054404145077720206,0.717,2.660364240083117,0.717,False,False,False,False,9.699986041482534
P-3BC94E93,2024-04-30 07:32:00,6771.82,JPY,US,RTP,BATCH,0.541,2,SAME_DAY,False,2024,4,30,1,7,False,8.820672822750723,False,LOW,MEDIUM,True,LOW,0,False,3663.55462,0.04,0.04217298070050036,0.05293276108726753,0.05802047781569966,0.06306306306306306,1.082,4.7719839971081415,1.082,False,False,False,False,8.206462084426061
P-288A562D,2024-03-04 18:09:00,12564.99,CAD,AU,ACH,ONLINE,0.255,2,NEXT_DAY,False,2024,3,4,0,18,False,9.43874923716439,False,MEDIUM,LOW,True,LOW,1,False,3204.07245,0.048340128130460104,0.054385964912280704,0.059065934065934064,0.05090497737556561,0.028350515463917526,0.51,2.4068810554769198,0.51,False,False,False,False,8.072489974403487
P-AF73006A,2024-01-04 07:41:00,100442.59,GBP,AU,SWIFT,MOBILE,0.113,1,NEXT_DAY,False,2024,1,4,3,7,False,11.517351555364744,False,HIGH,LOW,True,LOW,1,False,11350.01267,0.09019607843137255,0.040123456790123455,0.059065934065934064,0.0530209617755857,0.08433734939759036,0.113,1.301460725756216,0.113,False,False,False,False,9.337062240955932
P-1B7A1894,2024-05-13 13:30:00,278395.91,GBP,CA,SWIFT,API,0.489,3,SAME_DAY,False,2024,5,13,0,13,False,12.536803108242877,False,HIGH,MEDIUM,True,HIGH,0,False,136135.59999,0.09019607843137255,0.060700389105058365,0.03851851851851852,0.0530209617755857,0.08498583569405099,1.467,6.1304967199307665,1.467,False,False,False,False,11.821414072325453
P-566CFFDE,2024-04-18 07:07:00,49390.09,EUR,AU,WIRE,API,0.074,0,SAME_DAY,False,2024,4,18,3,7,False,10.807525322535934,False,MEDIUM,LOW,False,NONE,0,False,3654.86666,0.0417201540436457,0.060700389105058365,0.059065934065934064,0.05385556915544676,0.054404145077720206,0.0,0.799756873867659,0.0,False,False,False,False,8.204088460355328
P-D15CF213,2024-03-06 15:57:00,329164.31,USD,CA,WIRE,API,0.365,0,NEXT_DAY,False,2024,3,6,2,15,False,12.704315365561824,False,HIGH,MEDIUM,False,NONE,1,False,120144.97315,0.0417201540436457,0.060700389105058365,0.03851851851851852,0.054187192118226604,0.054404145077720206,0.0,4.637075108430065,0.0,False,False,False,False,11.696462725413621
P-E0A37676,2024-03-11 00:35:00,57097.53,AUD,GB,ACH,ONLINE,0.215,1,NEXT_DAY,False,2024,3,11,0,0,False,10.95253365100448,False,MEDIUM,LOW,True,LOW,1,False,12275.96895,0.048340128130460104,0.054385964912280704,0.06582633053221289,0.06775407779171895,0.028350515463917526,0.215,2.3547947349659633,0.215,False,False,False,False,9.41548034305815
P-92166AE9,2024-01-12 03:39:00,13965.76,JPY,JP,WIRE,ONLINE,0.546,2,SAME_DAY,False,2024,1,12,4,3,False,9.544435499797356,False,MEDIUM,MEDIUM,True,LOW,0,False,7625.30496,0.0417201540436457,0.054385964912280704,0.06836461126005362,0.05802047781569966,0.05526315789473684,1.092,5.211261782889356,1.092,False,False,False,False,8.939358729127523
P-B526BA19,2024-06-27 05:01:00,602501.49,AUD,DE,ACH,BATCH,0.267,1,NEXT_DAY,False,2024,6,27,3,5,False,13.30884707711849,True,VERY_HIGH,LOW,True,LOW,1,True,160867.89783,0.048340128130460104,0.04217298070050036,0.052486187845303865,0.06775407779171895,0.047524752475247525,0.267,3.5534621695906368,0.267,False,False,False,True,11.988345013052374
P-DD1ED70C,2024-03-25 02:37:00,80899.34,AUD,DE,SWIFT,MOBILE,0.193,3,NEXT_DAY,True,2024,3,25,0,2,False,11.30097330575716,False,MEDIUM,LOW,True,HIGH,1,False,15613.57262,0.09019607843137255,0.040123456790123455,0.052486187845303865,0.06775407779171895,0.08433734939759036,0.579,2.181087848011132,0.579,False,False,False,False,9.655959899505923
P-CD9F4327,2024-04-27 08:45:00,112940.64,USD,DE,WIRE,API,0.088,2,SAME_DAY,False,2024,4,27,5,8,True,11.634626504105992,False,HIGH,LOW,True,LOW,0,False,9938.77632,0.0417201540436457,0.060700389105058365,0.052486187845303865,0.054187192118226604,0.054404145077720206,0.176,1.0238471323613272,0.176,False,False,False,False,9.204299796379315
P-1ED91ADC,2024-06-05 11:50:00,184030.12,CAD,AU,ACH,BATCH,0.233,0,T_PLUS_2,False,2024,6,5,2,11,False,12.122860152724966,False,HIGH,LOW,False,NONE,2,False,42879.017960000005,0.048340128130460104,0.04217298070050036,0.059065934065934064,0.05090497737556561,0.047524752475247525,0.0,2.8246264155849174,0.0,False,False,False,False,10.666161214587879
P-E6CAB32F,2024-03-10 17:31:00,234786.75,USD,JP,SWIFT,MOBILE,0.089,0,SAME_DAY,False,2024,3,10,6,17,True,12.36643719351374,False,HIGH,LOW,False,NONE,0,False,20896.02075,0.09019607843137255,0.040123456790123455,0.06836461126005362,0.054187192118226604,0.08433734939759036,0.0,1.1006129102227227,0.0,False,False,False,False,9.947361879945102
P-DCE9225C,2024-03-04 12:29:00,15526.8,CAD,IN,ACH,ONLINE,0.1,0,NEXT_DAY,False,2024,3,4,0,12,False,9.650387244807115,False,MEDIUM,LOW,False,NONE,1,False,1552.68,0.048340128130460104,0.054385964912280704,0.0546218487394958,0.05090497737556561,0.028350515463917526,0.0,0.9650387244807116,0.0,False,False,False,False,7.348381589517196
P-DD4DF2DB,2024-02-19 04:35:00,20740.55,CAD,JP,ACH,ONLINE,0.124,2,SAME_DAY,False,2024,2,19,0,4,False,9.939894213802967,False,MEDIUM,LOW,True,LOW,0,False,2571.8282,0.048340128130460104,0.054385964912280704,0.06836461126005362,0.05090497737556561,0.028350515463917526,0.248,1.232546882511568,0.248,False,False,False,False,7.852761039745474
P-7E7FBE9B,2024-02-27 00:55:00,30535.06,AUD,AU,ACH,ONLINE,0.4,0,NEXT_DAY,False,2024,2,27,1,0,False,10.326663559317032,False,MEDIUM,MEDIUM,False,NONE,1,False,12214.024,0.048340128130460104,0.054385964912280704,0.059065934065934064,0.06775407779171895,0.028350515463917526,0.0,4.130665423726813,0.0,False,False,False,False,9.41042194848729
P-2C233D83,2024-05-07 20:58:00,80957.9,USD,IN,ACH,FILE,0.554,1,SAME_DAY,False,2024,5,7,1,20,False,11.301696897472468,False,MEDIUM,MEDIUM,True,LOW,0,False,44850.6766,0.048340128130460104,0.08098591549295775,0.0546218487394958,0.054187192118226604,0.08391608391608392,0.554,6.2611400811997475,0.554,False,False,False,False,10.711116249173969
P-8ED35C6C,2024-06-25 23:08:00,173102.01,EUR,CA,ACH,BATCH,0.22,1,NEXT_DAY,False,2024,6,25,1,23,False,12.061642129805724,False,HIGH,LOW,True,LOW,1,False,38082.442200000005,0.048340128130460104,0.04217298070050036,0.03851851851851852,0.05385556915544676,0.047524752475247525,0.22,2.6535612685572594,0.22,False,False,False,False,10.547534878727582
P-DA4CFA41,2024-05-16 06:00:00,109983.72,GBP,IN,WIRE,BATCH,0.206,3,SAME_DAY,False,2024,5,16,3,6,False,11.608096726034884,False,HIGH,LOW,True,HIGH,0,False,22656.64632,0.0417201540436457,0.04217298070050036,0.0546218487394958,0.0530209617755857,0.02054794520547945,0.618,2.3912679255631857,0.618,False,False,False,False,10.028252659813855
P-DA4BF4EF,2024-02-02 13:19:00,67735.38,USD,IN,RTP,FILE,0.391,1,SAME_DAY,False,2024,2,2,4,13,False,11.12337868532173,False,MEDIUM,MEDIUM,True,LOW,0,False,26484.533580000003,0.04,0.08098591549295775,0.0546218487394958,0.054187192118226604,0.020833333333333332,0.391,4.349241065960797,0.391,False,False,False,False,10.184353960273707
P-CF6F830A,2024-06-07 11:21:00,213004.39,CAD,DE,WIRE,API,0.248,2,NEXT_DAY,False,2024,6,7,4,11,False,12.269072749535711,False,HIGH,LOW,True,LOW,1,False,52825.08872,0.0417201540436457,0.060700389105058365,0.052486187845303865,0.05090497737556561,0.054404145077720206,0.496,3.042730041884856,0.496,False,False,False,False,10.874760452210351
P-7B01F5C5,2024-01-22 16:42:00,536056.51,JPY,DE,RTP,API,0.298,3,T_PLUS_2,False,2024,1,22,0,16,False,13.191996729073386,True,VERY_HIGH,LOW,True,HIGH,2,True,159744.83998,0.04,0.060700389105058365,0.052486187845303865,0.05802047781569966,0.05714285714285714,0.8939999999999999,3.931215025263869,0.8939999999999999,False,False,False,True,11.981339331086941
P-F1C00951,2024-04-30 09:38:00,57264.02,JPY,CA,ACH,API,0.202,0,NEXT_DAY,False,2024,4,30,1,9,False,10.955445245085226,False,MEDIUM,LOW,False,NONE,1,False,11567.33204,0.048340128130460104,0.060700389105058365,0.03851851851851852,0.05802047781569966,0.047619047619047616,0.0,2.212999939507216,0.0,False,False,False,False,9.356026647306116
P-BB62D710,2024-06-05 01:25:00,21628.54,EUR,JP,ACH,FILE,0.446,2,NEXT_DAY,True,2024,6,5,2,1,False,9.981815251961834,False,MEDIUM,MEDIUM,True,LOW,1,False,9646.32884,0.048340128130460104,0.08098591549295775,0.06836461126005362,0.05385556915544676,0.08391608391608392,0.892,4.451889602374978,0.892,False,False,False,False,9.174436351870616
P-615DA834,2024-04-19 19:03:00,221717.56,USD,US,ACH,FILE,0.166,0,NEXT_DAY,False,2024,4,19,4,19,False,12.30916410883468,False,HIGH,LOW,False,NONE,1,False,36805.11496,0.048340128130460104,0.08098591549295775,0.05293276108726753,0.054187192118226604,0.08391608391608392,0.0,2.043321242066557,0.0,False,False,False,False,10.513419277744054
P-4B4B1BAE,2024-06-09 17:30:00,329572.54,JPY,CA,ACH,ONLINE,0.347,0,NEXT_DAY,False,2024,6,9,6,17,True,12.705554794668698,False,HIGH,MEDIUM,False,NONE,1,False,114361.67138,0.048340128130460104,0.054385964912280704,0.03851851851851852,0.05802047781569966,0.028350515463917526,0.0,4.408827513750038,0.0,False,False,False,False,11.647130005554818
P-AE09C8E2,2024-04-14 19:54:00,42219.98,EUR,DE,WIRE,ONLINE,0.329,0,NEXT_DAY,False,2024,4,14,6,19,True,10.65067253288091,False,MEDIUM,MEDIUM,False,NONE,1,False,13890.373420000002,0.0417201540436457,0.054385964912280704,0.052486187845303865,0.05385556915544676,0.05526315789473684,0.0,3.5040712633178193,0.0,False,False,False,False,9.539023309189984
P-B7DACD69,2024-05-06 12:52:00,48537.37,USD,GB,WIRE,FILE,0.285,0,NEXT_DAY,False,2024,5,6,0,12,False,10.790109898164632,False,MEDIUM,LOW,False,NONE,1,False,13833.15045,0.0417201540436457,0.08098591549295775,0.06582633053221289,0.054187192118226604,0.048582995951417005,0.0,3.07518132097692,0.0,False,False,False,False,9.534895484480893
P-E985C449,2024-03-18 18:58:00,28649.24,AUD,JP,ACH,BATCH,0.376,1,NEXT_DAY,False,2024,3,18,0,18,False,10.26291709907115,False,MEDIUM,MEDIUM,True,LOW,1,False,10772.11424,0.048340128130460104,0.04217298070050036,0.06836461126005362,0.06775407779171895,0.047524752475247525,0.376,3.8588568292507524,0.376,False,False,False,False,9.284808887126466
P-7FA90CC7,2024-02-07 11:30:00,11088.05,AUD,JP,ACH,FILE,0.353,1,NEXT_DAY,False,2024,2,7,2,11,False,9.313713413915906,False,MEDIUM,MEDIUM,True,LOW,1,False,3914.08165,0.048340128130460104,0.08098591549295775,0.06836461126005362,0.06775407779171895,0.08391608391608392,0.353,3.2877408351123147,0.353,False,False,False,False,8.272591463890697
P-6AB1B071,2024-02-01 04:11:00,10144.39,EUR,JP,ACH,API,0.268,0,SAME_DAY,False,2024,2,1,3,4,False,9.224774694103573,False,MEDIUM,LOW,False,NONE,0,False,2718.69652,0.048340128130460104,0.060700389105058365,0.06836461126005362,0.05385556915544676,0.047619047619047616,0.0,2.4722396180197577,0.0,False,False,False,False,7.908275579535842
P-B815233C,2024-05-23 18:13:00,16677.41,GBP,US,SWIFT,FILE,0.157,0,NEXT_DAY,False,2024,5,23,3,18,False,9.721870347628132,False,MEDIUM,LOW,False,NONE,1,False,2618.35337,0.09019607843137255,0.08098591549295775,0.05293276108726753,0.0530209617755857,0.13901345291479822,0.0,1.5263336445776168,0.0,False,True,False,False,7.87068276095018
P-556D6979,2024-06-08 09:11:00,104429.76,JPY,IN,ACH,BATCH,0.371,1,T_PLUS_2,False,2024,6,8,5,9,True,11.556279547049334,False,HIGH,MEDIUM,True,LOW,2,False,38743.44096,0.048340128130460104,0.04217298070050036,0.0546218487394958,0.05802047781569966,0.047524752475247525,0.371,4.287379711955303,0.371,False,False,False,False,10.564742565393479
P-33F53286,2024-02-17 05:42:00,54743.57,USD,AU,SWIFT,ONLINE,0.367,1,SAME_DAY,False,2024,2,17,5,5,True,10.910433464678084,False,MEDIUM,MEDIUM,True,LOW,0,False,20090.89019,0.09019607843137255,0.054385964912280704,0.059065934065934064,0.054187192118226604,0.1033210332103321,0.367,4.004129081536857,0.367,False,False,False,False,9.908071539495653
P-33B0606E,2024-01-11 22:19:00,246125.24,JPY,US,ACH,API,0.138,2,NEXT_DAY,False,2024,1,11,3,22,False,12.413599854019136,False,HIGH,LOW,True,LOW,1,False,33965.28312,0.048340128130460104,0.060700389105058365,0.05293276108726753,0.05802047781569966,0.047619047619047616,0.276,1.713076779854641,0.276,False,False,False,False,10.433123638624194
P-267C4875,2024-01-30 02:15:00,56360.44,CAD,CA,ACH,BATCH,0.107,2,NEXT_DAY,False,2024,1,30,1,2,False,10.939540515721706,False,MEDIUM,LOW,True,LOW,1,False,6030.56708,0.048340128130460104,0.04217298070050036,0.03851851851851852,0.05090497737556561,0.047524752475247525,0.214,1.1705308351822226,0.214,False,False,False,False,8.704762136555134
P-924142BC,2024-05-19 21:50:00,700401.33,JPY,US,SWIFT,API,0.218,1,T_PLUS_2,False,2024,5,19,6,21,True,13.459410206058774,True,VERY_HIGH,LOW,True,LOW,2,False,152687.48994,0.09019607843137255,0.060700389105058365,0.05293276108726753,0.05802047781569966,0.08498583569405099,0.218,2.9341514249208127,0.218,False,False,False,True,11.936155111417474
P-03AF7F6A,2024-02-08 21:56:00,511012.12,AUD,AU,ACH,ONLINE,0.106,1,SAME_DAY,False,2024,2,8,3,21,False,13.144150544003011,True,VERY_HIGH,LOW,True,LOW,0,True,54167.28472,0.048340128130460104,0.054385964912280704,0.059065934065934064,0.06775407779171895,0.028350515463917526,0.106,1.3932799576643191,0.106,False,False,False,True,10.899850863391514
P-35E1333C,2024-01-01 02:33:00,39328.63,USD,AU,ACH,FILE,0.638,0,T_PLUS_2,False,2024,1,1,0,2,False,10.579733457804693,False,MEDIUM,HIGH,False,NONE,2,False,25091.66594,0.048340128130460104,0.08098591549295775,0.059065934065934064,0.054187192118226604,0.08391608391608392,0.0,6.749869946079394,0.0,False,False,False,False,10.130330888797502
P-A2137DE2,2024-05-14 06:03:00,139771.09,USD,IN,ACH,ONLINE,0.284,3,T_PLUS_2,False,2024,5,14,1,6,False,11.847768446504451,False,HIGH,LOW,True,HIGH,2,False,39694.98956,0.048340128130460104,0.054385964912280704,0.0546218487394958,0.054187192118226604,0.028350515463917526,0.8519999999999999,3.364766238807264,0.8519999999999999,False,False,False,False,10.589005442932757
P-FD80C8E8,2024-02-04 15:49:00,58364.53,JPY,AU,ACH,BATCH,0.258,0,NEXT_DAY,False,2024,2,4,6,15,True,10.97448075483025,False,MEDIUM,LOW,False,NONE,1,False,15058.04874,0.048340128130460104,0.04217298070050036,0.059065934065934064,0.05802047781569966,0.047524752475247525,0.0,2.8314160347462045,0.0,False,False,False,False,9.619734334684278
P-FEAE6CEB,2024-05-28 08:44:00,539324.98,AUD,US,WIRE,BATCH,0.109,1,NEXT_DAY,False,2024,5,28,1,8,False,13.198075453723328,True,VERY_HIGH,LOW,True,LOW,1,False,58786.42282,0.0417201540436457,0.04217298070050036,0.05293276108726753,0.06775407779171895,0.02054794520547945,0.109,1.4385902244558428,0.109,False,False,False,True,10.981683213388312
P-EF518F17,2024-01-21 03:11:00,70752.48,CAD,US,ACH,ONLINE,0.273,0,SAME_DAY,False,2024,1,21,6,3,True,11.166957001574982,False,MEDIUM,LOW,False,NONE,0,False,19315.42704,0.048340128130460104,0.054385964912280704,0.05293276108726753,0.05090497737556561,0.028350515463917526,0.0,3.0485792614299703,0.0,False,False,False,False,9.868711154845967
P-4D404ED2,2024-05-30 04:58:00,69323.57,GBP,DE,SWIFT,FILE,0.428,1,SAME_DAY,True,2024,5,30,3,4,False,11.146554667796153,False,MEDIUM,MEDIUM,True,LOW,0,False,29670.48796,0.09019607843137255,0.08098591549295775,0.052486187845303865,0.0530209617755857,0.13901345291479822,0.428,4.770725397816753,0.428,False,True,False,False,10.297941862347571
P-0C040365,2024-02-01 03:58:00,209117.29,EUR,JP,SWIFT,API,0.278,0,SAME_DAY,False,2024,2,1,3,3,False,12.250655351701432,False,HIGH,LOW,False,NONE,0,False,58134.606620000006,0.09019607843137255,0.060700389105058365,0.06836461126005362,0.05385556915544676,0.08498583569405099,0.0,3.4056821877729986,0.0,False,False,False,False,10.970533605726173
P-320CB37F,2024-01-10 05:33:00,131881.85,USD,DE,ACH,ONLINE,0.061,0,T_PLUS_2,False,2024,1,10,2,5,False,11.789669307507213,False,HIGH,LOW,False,NONE,2,False,8044.79285,0.048340128130460104,0.054385964912280704,0.052486187845303865,0.054187192118226604,0.028350515463917526,0.0,0.7191698277579399,0.0,False,False,False,False,8.992904606466151
