payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,status,failure_reason,is_failed
P-8705588F,2024-01-26 21:30:00,190483.87,EUR,CA,SWIFT,ONLINE,0.394,2,NEXT_DAY,SETTLED,NONE,False
P-589BEC6C,2024-03-10 13:59:00,33207.5,EUR,US,WIRE,FILE,0.077,2,NEXT_DAY,SETTLED,NONE,False
P-7169EB5B,2024-03-18 08:27:00,40202.33,CAD,US,WIRE,API,0.054,2,NEXT_DAY,SETTLED,NONE,False
P-675A1728,2024-04-06 03:58:00,27362.71,GBP,GB,ACH,API,0.35,5,NEXT_DAY,SETTLED,NONE,False
P-F45F2A3E,2024-02-29 13:22:00,12835.47,EUR,IN,WIRE,BATCH,0.331,0,NEXT_DAY,SETTLED,NONE,False
P-9F57880D,2024-04-08 12:03:00,7015.71,AUD,AU,WIRE,API,0.132,0,SAME_DAY,SETTLED,NONE,False
P-F0F1D988,2024-05-21 03:50:00,19530.05,AUD,US,ACH,API,0.275,0,NEXT_DAY,FAILED,NETWORK_ERROR,True
P-E0015C63,2024-06-16 02:54:00,59800.76,AUD,US,WIRE,FILE,0.139,0,SAME_DAY,SETTLED,NONE,False
P-928B95F0,2024-06-13 11:46:00,153514.99,JPY,GB,ACH,ONLINE,0.219,1,SAME_DAY,SETTLED,NONE,False
P-53B553B2,2024-06-12 12:26:00,180804.25,USD,IN,ACH,API,0.226,0,SAME_DAY,PENDING,NONE,False
P-38519452,2024-05-30 03:40:00,469004.68,GBP,CA,RTP,BATCH,0.192,1,T_PLUS_2,PENDING,NONE,False
P-C4A33966,2024-04-09 07:31:00,318005.16,JPY,CA,WIRE,FILE,0.185,2,SAME_DAY,SETTLED,NONE,False
P-04B18BED,2024-03-25 12:57:00,51881.63,USD,US,WIRE,FILE,0.029,1,T_PLUS_2,SETTLED,NONE,False
P-B9C758A2,2024-02-22 15:20:00,311674.85,CAD,IN,WIRE,BATCH,0.191,0,NEXT_DAY,SETTLED,NONE,False
P-CBAD7105,2024-04-18 09:43:00,28767.19,GBP,DE,ACH,BATCH,0.16,0,SAME_DAY,PENDING,NONE,False
P-339C8834,2024-01-22 10:28:00,168552.32,AUD,IN,ACH,ONLINE,0.082,1,NEXT_DAY,SETTLED,NONE,False
P-53AAE280,2024-03-16 01:25:00,86603.62,JPY,DE,SWIFT,API,0.555,1,NEXT_DAY,SETTLED,NONE,False
P-6503D5E0,2024-01-26 11:22:00,236419.97,JPY,CA,ACH,API,0.519,0,SAME_DAY,SETTLED,NONE,False
P-88F2221F,2024-06-10 16:25:00,525744.71,EUR,GB,ACH,ONLINE,0.076,3,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-6FAEB554,2024-01-14 05:10:00,3895.11,CAD,DE,ACH,API,0.134,0,T_PLUS_2,SETTLED,NONE,False
P-377AB979,2024-05-26 21:01:00,2227859.77,GBP,IN,SWIFT,BATCH,0.119,1,NEXT_DAY,SETTLED,NONE,False
P-E43B63C9,2024-01-18 10:11:00,19384.32,GBP,JP,RTP,ONLINE,0.408,1,NEXT_DAY,FAILED,SFTP_FILE_DELAY,True
P-38655614,2024-01-27 12:37:00,83613.08,CAD,DE,WIRE,ONLINE,0.279,1,T_PLUS_2,SETTLED,NONE,False
P-7E936C82,2024-02-23 15:15:00,168378.96,JPY,GB,ACH,BATCH,0.148,0,SAME_DAY,SETTLED,NONE,False
P-9D0554FA,2024-06-24 02:40:00,58038.78,AUD,AU,WIRE,BATCH,0.199,2,SAME_DAY,SETTLED,NONE,False
P-EB46DC90,2024-06-06 13:46:00,88163.71,CAD,IN,ACH,BATCH,0.289,3,SAME_DAY,SETTLED,NONE,False
P-FADD403B,2024-05-20 04:15:00,192241.69,USD,JP,SWIFT,ONLINE,0.404,0,NEXT_DAY,SETTLED,NONE,False
P-136BF5C6,2024-05-06 16:21:00,206755.76,EUR,IN,ACH,FILE,0.215,0,SAME_DAY,SETTLED,NONE,False
P-A3CD623C,2024-05-01 13:16:00,60949.27,AUD,GB,WIRE,API,0.038,4,NEXT_DAY,SETTLED,NONE,False
P-89B4DB77,2024-02-02 08:11:00,96705.75,JPY,US,ACH,BATCH,0.144,2,T_PLUS_2,SETTLED,NONE,False
P-83EF3D77,2024-01-19 18:32:00,31777.52,EUR,CA,ACH,ONLINE,0.316,1,NEXT_DAY,SETTLED,NONE,False
P-9D2FD26F,2024-04-02 23:30:00,49663.35,USD,US,ACH,BATCH,0.352,0,T_PLUS_2,SETTLED,NONE,False
P-AA29092A,2024-06-20 00:56:00,19251.28,USD,US,ACH,API,0.499,4,NEXT_DAY,SETTLED,NONE,False
P-81BA2BCF,2024-04-10 04:07:00,10709.57,AUD,DE,ACH,ONLINE,0.153,0,SAME_DAY,SETTLED,NONE,False
P-86D66A89,2024-03-11 19:31:00,397585.09,GBP,AU,ACH,ONLINE,0.232,1,NEXT_DAY,SETTLED,NONE,False
P-5DAFD0B0,2024-02-12 17:40:00,128270.05,AUD,CA,ACH,MOBILE,0.625,0,NEXT_DAY,SETTLED,NONE,False
P-0BC860CD,2024-05-26 04:21:00,124625.5,JPY,AU,SWIFT,BATCH,0.572,0,NEXT_DAY,PENDING,NONE,False
P-00818E7A,2024-06-10 00:28:00,457427.89,CAD,DE,WIRE,BATCH,0.341,0,NEXT_DAY,SETTLED,NONE,False
P-D449CF95,2024-06-17 23:55:00,54413.01,EUR,JP,SWIFT,BATCH,0.342,0,SAME_DAY,SETTLED,NONE,False
P-5A898D4E,2024-05-09 19:41:00,13201.63,USD,GB,SWIFT,ONLINE,0.17,2,NEXT_DAY,SETTLED,NONE,False
P-B2372E29,2024-01-29 07:21:00,136278.62,GBP,JP,ACH,ONLINE,0.114,1,SAME_DAY,SETTLED,NONE,False
P-C4FD6FAD,2024-01-18 10:39:00,8653.92,EUR,GB,WIRE,ONLINE,0.362,0,NEXT_DAY,SETTLED,NONE,False
P-F9DD236F,2024-05-28 19:51:00,8564.1,CAD,JP,SWIFT,FILE,0.448,1,SAME_DAY,PENDING,NONE,False
P-F19164B8,2024-03-09 18:56:00,4941.55,JPY,IN,ACH,API,0.597,2,NEXT_DAY,SETTLED,NONE,False
P-7AFCB19B,2024-05-28 07:19:00,36273.11,JPY,US,ACH,API,0.498,2,T_PLUS_2,SETTLED,NONE,False
P-74443FDF,2024-03-02 13:37:00,63245.55,USD,JP,WIRE,FILE,0.636,0,T_PLUS_2,PENDING,NONE,False
P-4F09793B,2024-04-02 02:04:00,101656.26,JPY,IN,SWIFT,API,0.377,1,T_PLUS_2,SETTLED,NONE,False
P-AB1EAE16,2024-01-27 01:29:00,33608.79,CAD,AU,RTP,MOBILE,0.542,1,SAME_DAY,FAILED,SFTP_FILE_DELAY,True
P-80677541,2024-01-08 17:06:00,18444.82,JPY,DE,RTP,API,0.499,1,NEXT_DAY,SETTLED,NONE,False
P-153FEDB6,2024-03-05 19:33:00,128814.75,GBP,JP,SWIFT,ONLINE,0.491,0,T_PLUS_2,SETTLED,NONE,False
P-26A16F6F,2024-06-04 02:37:00,31492.75,CAD,US,WIRE,MOBILE,0.282,1,SAME_DAY,PENDING,NONE,False
P-E9CD4CF9,2024-01-07 10:07:00,18603.18,JPY,JP,WIRE,MOBILE,0.547,2,T_PLUS_2,SETTLED,NONE,False
P-74955807,2024-04-10 23:30:00,20599.99,GBP,JP,WIRE,BATCH,0.561,2,NEXT_DAY,SETTLED,NONE,False
P-F50F0052,2024-02-23 03:53:00,67195.97,USD,IN,SWIFT,ONLINE,0.475,1,SAME_DAY,SETTLED,NONE,False
P-5B9A0C1B,2024-04-19 02:08:00,54022.07,AUD,GB,SWIFT,FILE,0.183,2,NEXT_DAY,SETTLED,NONE,False
P-1495604A,2024-02-04 20:29:00,569366.22,USD,IN,ACH,API,0.116,0,NEXT_DAY,SETTLED,NONE,False
P-7CD6366D,2024-03-26 17:44:00,16669.08,USD,IN,WIRE,BATCH,0.333,0,NEXT_DAY,SETTLED,NONE,False
P-37ED5535,2024-05-23 12:35:00,36066.83,CAD,JP,RTP,BATCH,0.293,1,SAME_DAY,PENDING,NONE,False
P-2EA30302,2024-01-12 21:17:00,613342.64,JPY,JP,WIRE,FILE,0.221,0,NEXT_DAY,SETTLED,NONE,False
P-45050E72,2024-06-08 18:41:00,47083.76,AUD,US,ACH,ONLINE,0.149,2,NEXT_DAY,PENDING,NONE,False
P-0AF38163,2024-04-17 01:37:00,48877.35,AUD,US,ACH,BATCH,0.319,2,SAME_DAY,PENDING,NONE,False
P-EAD6A8CB,2024-02-16 08:53:00,43619.23,USD,DE,SWIFT,API,0.474,2,NEXT_DAY,SETTLED,NONE,False
P-77922EFC,2024-02-20 13:47:00,7055.5,AUD,JP,SWIFT,ONLINE,0.24,1,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-B413895E,2024-01-13 03:42:00,11242.86,JPY,US,WIRE,ONLINE,0.182,2,NEXT_DAY,SETTLED,NONE,False
P-0C1D5EA2,2024-01-07 13:36:00,15433.33,GBP,GB,ACH,ONLINE,0.169,0,NEXT_DAY,SETTLED,NONE,False
P-99B75422,2024-05-14 07:21:00,103702.43,USD,US,SWIFT,MOBILE,0.149,1,NEXT_DAY,FAILED,SFTP_FILE_DELAY,True
P-613EAD89,2024-03-31 19:50:00,82885.84,AUD,AU,SWIFT,FILE,0.107,1,T_PLUS_2,SETTLED,NONE,False
P-F612F021,2024-05-16 06:48:00,22518.62,EUR,JP,ACH,API,0.169,0,T_PLUS_2,SETTLED,NONE,False
P-48F3E59A,2024-03-30 19:40:00,18959.87,GBP,JP,SWIFT,BATCH,0.302,1,SAME_DAY,SETTLED,NONE,False
P-0CEE7BB9,2024-03-06 21:38:00,48207.68,AUD,IN,SWIFT,FILE,0.147,3,NEXT_DAY,SETTLED,NONE,False
P-23D8EF30,2024-04-16 12:20:00,66790.28,JPY,JP,WIRE,ONLINE,0.178,3,NEXT_DAY,SETTLED,NONE,False
P-86202D18,2024-06-23 05:37:00,30538.5,CAD,CA,ACH,FILE,0.104,0,T_PLUS_2,PENDING,NONE,False
P-527B4E6A,2024-03-05 10:44:00,20111.89,USD,AU,ACH,BATCH,0.181,2,NEXT_DAY,SETTLED,NONE,False
P-F0229984,2024-05-25 04:30:00,35372.06,USD,CA,WIRE,API,0.17,2,SAME_DAY,SETTLED,NONE,False
P-E1527B7C,2024-02-03 21:47:00,83983.33,EUR,US,WIRE,ONLINE,0.217,1,SAME_DAY,PENDING,NONE,False
P-0CD4C18F,2024-05-17 12:32:00,72254.26,CAD,CA,WIRE,MOBILE,0.137,0,SAME_DAY,SETTLED,NONE,False
P-D067184C,2024-01-04 07:48:00,68153.04,EUR,JP,ACH,API,0.399,0,NEXT_DAY,SETTLED,NONE,False
P-C7004A25,2024-05-11 06:28:00,16899.18,EUR,AU,ACH,ONLINE,0.287,0,NEXT_DAY,SETTLED,NONE,False
P-356F10B9,2024-02-03 03:20:00,15855.84,GBP,JP,WIRE,ONLINE,0.339,0,NEXT_DAY,SETTLED,NONE,False
P-9D8A5C61,2024-05-18 23:23:00,26519.0,USD,GB,SWIFT,FILE,0.218,1,NEXT_DAY,SETTLED,NONE,False
P-B4AD27F7,2024-05-17 05:05:00,18570.3,GBP,IN,WIRE,FILE,0.179,1,SAME_DAY,SETTLED,NONE,False
P-121E602D,2024-01-26 09:01:00,81239.2,CAD,CA,ACH,ONLINE,0.122,2,SAME_DAY,SETTLED,NONE,False
P-E7370D32,2024-02-14 16:08:00,470209.36,AUD,JP,ACH,FILE,0.363,1,T_PLUS_2,PENDING,NONE,False
P-E983B582,2024-02-11 11:54:00,44328.56,GBP,IN,ACH,API,0.322,0,NEXT_DAY,SETTLED,NONE,False
P-156B73C9,2024-06-08 22:15:00,83724.68,USD,US,ACH,ONLINE,0.024,0,T_PLUS_2,SETTLED,NONE,False
P-79710730,2024-04-29 16:28:00,719573.2,EUR,DE,SWIFT,BATCH,0.336,0,SAME_DAY,SETTLED,NONE,False
P-C20BD825,2024-04-21 10:42:00,47946.58,JPY,DE,WIRE,FILE,0.228,0,SAME_DAY,SETTLED,NONE,False
P-FE75B759,2024-04-22 00:23:00,62774.85,CAD,CA,SWIFT,API,0.182,0,T_PLUS_2,SETTLED,NONE,False
P-BD12C85A,2024-06-02 14:38:00,47387.47,JPY,CA,WIRE,BATCH,0.112,0,SAME_DAY,SETTLED,NONE,False
P-ACB3DFEB,2024-03-09 20:55:00,294493.68,GBP,GB,SWIFT,FILE,0.215,1,NEXT_DAY,SETTLED,NONE,False
P-725676C3,2024-03-25 03:26:00,49275.99,JPY,JP,WIRE,BATCH,0.184,1,SAME_DAY,PENDING,NONE,False
P-5942EBAD,2024-04-20 22:27:00,31237.76,EUR,JP,SWIFT,BATCH,0.41,1,SAME_DAY,SETTLED,NONE,False
P-90690117,2024-03-21 20:26:00,51850.62,USD,JP,ACH,API,0.158,0,SAME_DAY,FAILED,NETWORK_ERROR,True
P-6B456B1E,2024-01-24 20:38:00,28463.19,USD,GB,WIRE,BATCH,0.14,1,T_PLUS_2,SETTLED,NONE,False
P-07BF9994,2024-05-19 22:00:00,203027.05,CAD,AU,SWIFT,API,0.037,0,NEXT_DAY,SETTLED,NONE,False
P-4D4BFA1E,2024-04-05 18:37:00,25114.43,CAD,JP,ACH,FILE,0.261,0,NEXT_DAY,SETTLED,NONE,False
P-143FA880,2024-03-27 16:15:00,209788.36,USD,GB,ACH,API,0.124,0,SAME_DAY,SETTLED,NONE,False
P-CF3BD662,2024-04-27 05:25:00,146420.36,GBP,CA,SWIFT,API,0.368,0,SAME_DAY,SETTLED,NONE,False
P-C081D6F0,2024-04-11 02:16:00,103626.84,GBP,US,RTP,API,0.189,2,NEXT_DAY,SETTLED,NONE,False
P-D46644A6,2024-01-06 19:00:00,226252.83,AUD,IN,SWIFT,BATCH,0.199,2,SAME_DAY,SETTLED,NONE,False
P-0623F04F,2024-02-28 09:11:00,4239.34,USD,IN,WIRE,ONLINE,0.24,0,NEXT_DAY,SETTLED,NONE,False
P-FF4BBA13,2024-03-21 20:57:00,33667.73,AUD,CA,WIRE,BATCH,0.38,0,T_PLUS_2,SETTLED,NONE,False
P-597C0203,2024-04-02 02:42:00,34012.79,EUR,DE,ACH,API,0.194,1,NEXT_DAY,SETTLED,NONE,False
P-18B3D277,2024-06-03 06:54:00,19016.06,EUR,US,ACH,BATCH,0.538,0,SAME_DAY,SETTLED,NONE,False
P-75BFAF8B,2024-04-20 09:35:00,19473.99,JPY,JP,SWIFT,API,0.072,3,SAME_DAY,SETTLED,NONE,False
P-97980138,2024-04-22 17:17:00,4765.36,JPY,DE,ACH,ONLINE,0.27,5,NEXT_DAY,SETTLED,NONE,False
P-B48B6C2F,2024-01-13 06:45:00,34042.36,EUR,GB,ACH,ONLINE,0.321,2,SAME_DAY,SETTLED,NONE,False
P-42A6D247,2024-03-11 17:29:00,66572.08,CAD,US,WIRE,BATCH,0.205,0,SAME_DAY,SETTLED,NONE,False
P-9734A5D7,2024-01-13 16:52:00,27273.4,CAD,IN,WIRE,FILE,0.114,1,T_PLUS_2,SETTLED,NONE,False
P-86AED409,2024-04-25 04:37:00,66234.89,EUR,JP,WIRE,BATCH,0.093,4,SAME_DAY,SETTLED,NONE,False
P-836B61A8,2024-03-27 10:55:00,36170.21,AUD,IN,SWIFT,ONLINE,0.22,0,SAME_DAY,SETTLED,NONE,False
P-3168A530,2024-04-26 11:50:00,419844.61,CAD,IN,WIRE,FILE,0.293,1,NEXT_DAY,PENDING,NONE,False
P-0DCA9E33,2024-01-11 17:52:00,53209.66,JPY,DE,ACH,MOBILE,0.358,0,T_PLUS_2,SETTLED,NONE,False
P-BB6F98F1,2024-01-17 15:42:00,30092.97,EUR,JP,WIRE,MOBILE,0.343,2,SAME_DAY,SETTLED,NONE,False
P-4E3A8BF4,2024-02-06 11:09:00,87324.72,JPY,US,ACH,ONLINE,0.424,1,SAME_DAY,SETTLED,NONE,False
P-E51D3EDD,2024-03-07 22:03:00,158587.55,JPY,AU,ACH,FILE,0.166,1,SAME_DAY,SETTLED,NONE,False
P-50D4900D,2024-01-16 00:02:00,10750.24,AUD,GB,ACH,BATCH,0.314,0,SAME_DAY,SETTLED,NONE,False
P-6679A558,2024-06-15 15:22:00,99658.52,AUD,GB,SWIFT,ONLINE,0.24,1,NEXT_DAY,SETTLED,NONE,False
P-6DD42B66,2024-03-17 21:57:00,33346.84,EUR,US,WIRE,BATCH,0.137,0,T_PLUS_2,SETTLED,NONE,False
P-13E152B1,2024-04-19 13:05:00,30603.24,EUR,US,RTP,ONLINE,0.228,2,T_PLUS_2,SETTLED,NONE,False
P-FA8E1BDD,2024-02-18 20:10:00,69549.5,USD,DE,WIRE,FILE,0.352,1,NEXT_DAY,SETTLED,NONE,False
P-524DE3BB,2024-05-17 05:48:00,24455.08,GBP,CA,RTP,API,0.227,0,SAME_DAY,SETTLED,NONE,False
P-81336194,2024-02-26 06:43:00,50153.62,EUR,JP,WIRE,API,0.186,1,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-24985777,2024-04-21 08:14:00,4952.42,CAD,US,WIRE,ONLINE,0.165,1,SAME_DAY,SETTLED,NONE,False
P-35A07EE1,2024-03-21 11:52:00,18951.61,JPY,IN,WIRE,FILE,0.541,1,SAME_DAY,SETTLED,NONE,False
P-3691EE0C,2024-01-07 09:20:00,98854.35,GBP,US,SWIFT,FILE,0.405,0,T_PLUS_2,SETTLED,NONE,False
P-F70ADC06,2024-05-27 09:45:00,27582.43,GBP,DE,ACH,API,0.094,0,SAME_DAY,SETTLED,NONE,False
P-4251320C,2024-06-07 03:28:00,45739.22,EUR,DE,WIRE,ONLINE,0.261,1,SAME_DAY,SETTLED,NONE,False
P-CB4ACD75,2024-05-16 18:23:00,60804.78,CAD,AU,SWIFT,BATCH,0.238,1,NEXT_DAY,SETTLED,NONE,False
P-89E5D765,2024-05-15 12:00:00,332950.06,GBP,DE,SWIFT,ONLINE,0.462,1,NEXT_DAY,FAILED,COMPLIANCE_REVIEW,True
P-53EE9634,2024-01-03 09:03:00,10647.82,CAD,DE,ACH,ONLINE,0.242,0,SAME_DAY,SETTLED,NONE,False
P-7D36F952,2024-03-27 01:08:00,77164.69,USD,US,WIRE,API,0.131,1,SAME_DAY,SETTLED,NONE,False
P-64F12970,2024-03-16 16:20:00,510653.83,GBP,CA,ACH,FILE,0.081,1,NEXT_DAY,SETTLED,NONE,False
P-C10DB4A1,2024-02-20 05:08:00,139610.58,CAD,DE,WIRE,BATCH,0.08,2,NEXT_DAY,SETTLED,NONE,False
P-F1511D13,2024-06-01 10:28:00,37358.03,CAD,CA,SWIFT,API,0.438,0,SAME_DAY,SETTLED,NONE,False
P-D9B8C62B,2024-04-02 08:25:00,179714.06,USD,JP,WIRE,ONLINE,0.029,1,SAME_DAY,SETTLED,NONE,False
P-337709E3,2024-05-18 20:34:00,37016.02,EUR,IN,RTP,BATCH,0.372,0,NEXT_DAY,SETTLED,NONE,False
P-BE7169F0,2024-05-27 07:27:00,440031.27,AUD,AU,RTP,API,0.173,0,NEXT_DAY,PENDING,NONE,False
P-480CB78B,2024-01-30 10:04:00,298917.94,CAD,IN,WIRE,ONLINE,0.289,2,SAME_DAY,SETTLED,NONE,False
P-9AAA0B29,2024-01-28 18:03:00,50240.97,GBP,US,SWIFT,FILE,0.571,1,SAME_DAY,SETTLED,NONE,False
P-6CF50FE5,2024-06-25 19:33:00,71653.89,JPY,CA,ACH,MOBILE,0.438,2,NEXT_DAY,SETTLED,NONE,False
P-DAEF0DBB,2024-03-19 05:07:00,209742.65,AUD,DE,SWIFT,MOBILE,0.016,1,NEXT_DAY,SETTLED,NONE,False
P-6364600C,2024-05-09 06:32:00,10209.58,AUD,GB,WIRE,MOBILE,0.364,1,NEXT_DAY,SETTLED,NONE,False
P-E2BB505F,2024-03-22 08:46:00,328589.69,JPY,GB,ACH,FILE,0.527,2,SAME_DAY,FAILED,INVALID_ACCOUNT,True
P-AD2C8882,2024-01-08 18:53:00,28378.38,AUD,DE,ACH,ONLINE,0.103,2,NEXT_DAY,SETTLED,NONE,False
P-A021C77C,2024-02-26 00:09:00,49884.17,GBP,JP,RTP,BATCH,0.245,0,NEXT_DAY,SETTLED,NONE,False
P-326621CC,2024-03-19 22:47:00,108142.0,CAD,US,ACH,ONLINE,0.055,3,NEXT_DAY,SETTLED,NONE,False
P-DA1A02D4,2024-06-24 18:23:00,122218.41,CAD,IN,ACH,FILE,0.562,0,SAME_DAY,SETTLED,NONE,False
P-0F00DD8A,2024-02-14 00:18:00,34385.27,AUD,JP,WIRE,ONLINE,0.061,1,T_PLUS_2,SETTLED,NONE,False
P-73E9D9E5,2024-02-24 20:24:00,71388.41,AUD,DE,ACH,ONLINE,0.396,3,SAME_DAY,SETTLED,NONE,False
P-C66E9DD9,2024-06-13 18:24:00,19653.78,GBP,CA,WIRE,FILE,0.155,0,T_PLUS_2,SETTLED,NONE,False
P-094D0CA8,2024-02-02 14:18:00,324433.13,AUD,DE,WIRE,API,0.264,1,NEXT_DAY,FAILED,INSUFFICIENT_FUNDS,True
P-0272E607,2024-03-09 13:50:00,21287.42,USD,US,WIRE,ONLINE,0.436,2,NEXT_DAY,SETTLED,NONE,False
P-EEBCCA53,2024-01-14 00:26:00,319262.85,USD,DE,RTP,ONLINE,0.109,0,SAME_DAY,SETTLED,NONE,False
P-2340A21C,2024-05-26 19:41:00,11110.92,CAD,GB,WIRE,BATCH,0.243,1,SAME_DAY,SETTLED,NONE,False
P-84B795B9,2024-02-24 20:05:00,71399.61,JPY,AU,SWIFT,ONLINE,0.253,3,NEXT_DAY,SETTLED,NONE,False
P-4DE3AAA4,2024-05-05 01:34:00,81347.35,AUD,US,SWIFT,ONLINE,0.053,1,SAME_DAY,SETTLED,NONE,False
P-80ABC424,2024-06-01 15:50:00,773267.54,JPY,US,WIRE,FILE,0.571,3,SAME_DAY,SETTLED,NONE,False
P-711D1AD1,2024-06-15 00:28:00,1437.44,USD,US,SWIFT,BATCH,0.332,0,T_PLUS_2,FAILED,INSUFFICIENT_FUNDS,True
P-7773E4E6,2024-03-02 09:52:00,106637.15,GBP,CA,SWIFT,ONLINE,0.345,2,SAME_DAY,SETTLED,NONE,False
P-D7EDF6B2,2024-01-10 19:23:00,137504.33,CAD,IN,ACH,MOBILE,0.644,1,NEXT_DAY,SETTLED,NONE,False
P-E0F20B26,2024-03-29 03:50:00,29389.2,EUR,IN,WIRE,FILE,0.07,0,NEXT_DAY,SETTLED,NONE,False
P-B22532B6,2024-02-26 10:24:00,17142.16,EUR,JP,RTP,ONLINE,0.16,2,NEXT_DAY,SETTLED,NONE,False
P-4E7DFDA5,2024-03-18 04:03:00,55337.79,AUD,IN,ACH,BATCH,0.28,1,SAME_DAY,SETTLED,NONE,False
P-AAA42459,2024-06-06 07:17:00,83097.9,GBP,AU,WIRE,BATCH,0.247,0,NEXT_DAY,SETTLED,NONE,False
P-520ECE85,2024-06-16 13:35:00,7213.02,AUD,CA,ACH,BATCH,0.151,2,T_PLUS_2,SETTLED,NONE,False
P-B63ABBCF,2024-04-14 11:04:00,222498.03,EUR,DE,ACH,BATCH,0.236,2,SAME_DAY,PENDING,NONE,False
P-9FD096CE,2024-06-14 21:03:00,7499.8,AUD,DE,SWIFT,BATCH,0.166,1,NEXT_DAY,SETTLED,NONE,False
P-81D74E23,2024-01-18 03:43:00,197453.37,GBP,IN,WIRE,BATCH,0.11,2,SAME_DAY,SETTLED,NONE,False
P-AF0AC4BE,2024-05-28 12:43:00,47722.43,AUD,GB,SWIFT,MOBILE,0.289,1,SAME_DAY,SETTLED,NONE,False
P-EECD4681,2024-05-19 16:20:00,75791.49,EUR,DE,WIRE,BATCH,0.235,2,T_PLUS_2,SETTLED,NONE,False
P-FB778E77,2024-01-28 19:00:00,41382.86,AUD,IN,SWIFT,ONLINE,0.173,1,T_PLUS_2,SETTLED,NONE,False
P-FF58B05A,2024-02-13 20:54:00,70526.75,USD,CA,ACH,ONLINE,0.333,0,T_PLUS_2,SETTLED,NONE,False
P-494A92E3,2024-01-11 01:03:00,48211.4,GBP,US,ACH,BATCH,0.534,1,SAME_DAY,SETTLED,NONE,False
P-6D1B4EB5,2024-02-26 06:18:00,41785.66,EUR,AU,WIRE,API,0.367,0,SAME_DAY,SETTLED,NONE,False
P-17590BEE,2024-01-14 22:28:00,1276.31,GBP,GB,SWIFT,ONLINE,0.293,0,SAME_DAY,SETTLED,NONE,False
P-971D82CF,2024-01-11 08:15:00,20232.44,GBP,DE,WIRE,FILE,0.306,0,NEXT_DAY,SETTLED,NONE,False
P-0D7FCD3A,2024-01-08 20:52:00,5721.13,AUD,US,WIRE,FILE,0.185,1,NEXT_DAY,FAILED,COMPLIANCE_REVIEW,True
P-830CBAF2,2024-05-14 05:14:00,49843.85,AUD,DE,ACH,FILE,0.157,3,SAME_DAY,SETTLED,NONE,False
P-F9313254,2024-03-19 17:52:00,232927.38,AUD,DE,SWIFT,BATCH,0.388,2,NEXT_DAY,SETTLED,NONE,False
P-B05FCAB2,2024-05-31 16:59:00,112653.34,CAD,AU,SWIFT,FILE,0.406,0,NEXT_DAY,FAILED,SFTP_FILE_DELAY,True
P-038F6762,2024-02-28 23:58:00,138067.35,EUR,GB,WIRE,MOBILE,0.103,0,NEXT_DAY,SETTLED,NONE,False
P-D2CCC692,2024-02-01 16:15:00,45606.88,USD,GB,SWIFT,BATCH,0.509,0,NEXT_DAY,SETTLED,NONE,False
P-F31972C6,2024-04-06 23:32:00,110234.88,EUR,GB,WIRE,ONLINE,0.128,2,T_PLUS_2,PENDING,NONE,False
P-04578379,2024-02-11 08:52:00,21727.85,JPY,US,WIRE,API,0.323,1,T_PLUS_2,SETTLED,NONE,False
P-A2DB334D,2024-03-03 23:17:00,36648.16,JPY,DE,WIRE,FILE,0.069,1,SAME_DAY,PENDING,NONE,False
P-2411A3A1,2024-03-21 12:55:00,3869.66,USD,JP,SWIFT,API,0.654,0,NEXT_DAY,SETTLED,NONE,False
P-764F8EEF,2024-05-31 04:02:00,35530.24,GBP,IN,ACH,API,0.336,1,NEXT_DAY,SETTLED,NONE,False
P-DAC603A8,2024-02-29 09:10:00,7098.92,GBP,CA,ACH,BATCH,0.272,2,T_PLUS_2,SETTLED,NONE,False
P-9C48D84E,2024-03-21 11:56:00,23050.28,CAD,GB,RTP,ONLINE,0.501,2,SAME_DAY,SETTLED,NONE,False
P-7147E2DD,2024-03-03 21:58:00,67958.22,EUR,US,WIRE,API,0.493,0,SAME_DAY,FAILED,COMPLIANCE_REVIEW,True
P-88E6EE04,2024-06-18 18:06:00,30992.16,JPY,DE,WIRE,API,0.509,1,SAME_DAY,SETTLED,NONE,False
P-B43DCB15,2024-04-05 21:30:00,19639.85,USD,JP,ACH,MOBILE,0.214,1,SAME_DAY,SETTLED,NONE,False
P-80DF7F37,2024-05-14 07:51:00,350557.13,USD,AU,ACH,ONLINE,0.282,1,T_PLUS_2,SETTLED,NONE,False
P-7C614151,2024-01-04 08:20:00,36637.87,USD,AU,SWIFT,BATCH,0.213,1,SAME_DAY,SETTLED,NONE,False
P-88765BF0,2024-01-05 07:27:00,12798.93,USD,US,SWIFT,BATCH,0.603,0,SAME_DAY,SETTLED,NONE,False
P-B1C91396,2024-06-16 15:53:00,46769.47,JPY,JP,SWIFT,ONLINE,0.476,0,NEXT_DAY,SETTLED,NONE,False
P-A0DDB3E9,2024-06-08 07:09:00,11291.5,USD,DE,SWIFT,FILE,0.163,2,T_PLUS_2,FAILED,NETWORK_ERROR,True
P-59C25154,2024-04-23 10:43:00,128879.13,JPY,US,ACH,BATCH,0.168,1,T_PLUS_2,SETTLED,NONE,False
